title,description,url,published_date,source,country,language
Ces quatre mesures qui réduiraient le trou de la Sécu sans obérer la santé des Français,"DÉCRYPTAGE - Des actes inutiles ou redondants, des traitements remboursés bien quinefficaces, des consultations pas très nécessaires... Et si on faisait le ménage dans les dépenses de la Sécurité sociale ?",https://sante.lefigaro.fr/social/sante-publique/ces-quatre-mesures-qui-reduiraient-le-trou-de-la-secu-sans-oberer-la-sante-des-francais-20250717,2025-07-17T10:07:30,Le Figaro,France,fr
"5000 euros de dette par seconde, consommation dantibiotiques la vérité derrière les formules chocs de Bayrou","DÉCRYPTAGE - Pour tenter de convaincre ses compatriotes, mardi soir, François Bayrou a recouru à un certain nombre de formules et de comparaisons chocs. Le Figaro les passe au crible.",https://www.lefigaro.fr/conjoncture/5000-euros-de-dette-par-seconde-consommation-d-antibiotiques-la-verite-derriere-les-formules-chocs-de-bayrou-20250716,2025-07-16T22:48:24,Le Figaro,France,fr
"Budget 2026  sport, Travail, Défense Les grands perdants et les épargnés du coup de rabot de 10 milliards sur les dépenses de lÉtat","DÉCRYPTAGE - Les dépenses publiques totales connaîtront une hausse de 29 milliards deuros sur un an. Pour les enveloppes des ministères, ce sera une progression de 2,4 milliards deuros.",https://www.lefigaro.fr/conjoncture/budget-2026-sport-travail-defense-les-grands-perdants-et-les-epargnes-du-coup-de-rabot-de-10-milliards-sur-les-depenses-de-l-etat-20250716,2025-07-16T19:46:29,Le Figaro,France,fr
"Budget 2026  monétiser la 5e semaine de congé, lidée à haut risque du gouvernement","DÉCRYPTAGE - Annoncée par Astrid Panosyan-Bouvet lors de la présentation des orientations budgétaires pour 2026, la piste nest pas acceptable pour les syndicats.",https://www.lefigaro.fr/social/budget-2026-monetiser-la-5e-semaine-de-conge-l-idee-a-haut-risque-du-gouvernement-20250716,2025-07-16T19:34:33,Le Figaro,France,fr
Budget 2026 le redressement ne peut être indolore pour personne,ANALYSE - Le surendettement du pays est trop grave pour laisser croire que seules certaines catégories ou abstractions paieront le prix du rétablissement des comptes.,https://www.lefigaro.fr/politique/budget-2026-le-redressement-ne-peut-etre-indolore-pour-personne-20250716,2025-07-16T19:59:45,Le Figaro,France,fr
La justice française ordonne la libération du militant propalestinien Georges Ibrahim Abdallah le 25 juillet prochain,"Cest à la fois une victoire judiciaire et un scandale politique quil ne soit pas sorti plus tôt, à cause du comportement des Etats-Unis et de tous les présidents français successifs, a réagi au sortir de la salle daudience son avocat, Me Jean-Louis Chalanset.",https://www.lefigaro.fr/faits-divers/la-justice-francaise-ordonne-la-liberation-du-militant-propalestinien-georges-ibrahim-abdallah-le-25-juillet-prochain-20250717,2025-07-17T09:39:17,Le Figaro,France,fr
"Un symbole passé de la lutte palestinienne  qui est Georges Ibrahim Abdallah, le militant qui va être libéré fin juillet après plus de 40 ans de prison ?","Incarcéré en France depuis 1984, lancien chef dun groupuscule de chrétiens libanais marxistes pro-palestiniens est libérable depuis 25 ans, mais a vu sa dizaine de demandes de remise en liberté échouer.",https://www.lefigaro.fr/faits-divers/qui-est-georges-ibrahim-abdallah-le-militant-propalestinien-qui-pourrait-sortir-de-prison-apres-plus-de-40-ans-ce-jeudi-20250717,2025-07-17T09:32:10,Le Figaro,France,fr
"Nîmes  le corps calciné dun jeune homme, ligoté avec du ruban adhésif et victime de sévices, retrouvé en pleine garrigue","La découverte du corps de la victime, tuée par balles, intervient dans un contexte de rivalité ultra-violente entre groupes criminels locaux dans des quartiers de Nîmes, où les règlements de comptes liés au trafic de drogue se multiplient.",https://www.lefigaro.fr/faits-divers/gard-le-corps-calcine-d-un-jeune-homme-tue-par-balles-retrouve-pres-de-nimes-20250716,2025-07-17T09:45:06,Le Figaro,France,fr
Jai encore huit semaines  les incroyables images de Thierry Ardisson à lhôpital pour soigner son cancer,"Quelques jours après son décès, lhomme en noir dévoile son intimité dans un documentaire réalisé par son épouse Audrey Crespo-Mara, diffusé ce mercredi 16 juillet sur TF1.",https://tvmag.lefigaro.fr/programme-tv/actu-tele/j-ai-encore-huit-semaines-les-incroyables-images-de-thierry-ardisson-a-l-hopital-pour-soigner-son-cancer-20250717,2025-07-17T09:18:23,Le Figaro,France,fr
"Coup de foudre à la télé, drague à lancienne et amour fou  la divine idylle entre Thierry Ardisson et Audrey Crespo-Mara","RÉCIT - Lanimateur et la présentatrice, qui se sont unis en 2014, se sont follement aimés pendant quinze ans. Retour sur une incroyable love story.",https://tvmag.lefigaro.fr/programme-tv/actu-tele/coup-de-foudre-a-la-tele-drague-a-l-ancienne-et-amour-fou-la-belle-idylle-entre-thierry-ardisson-et-audrey-crespo-mara-20250717,2025-07-17T09:31:14,Le Figaro,France,fr
"Qui sont les trois enfants de Thierry Ardisson, nés de son mariage avec Béatrice Loustalan ?","Décédé lundi 14 juillet, le célèbre animateur de télévision laisse dernière lui trois enfants, nés de sa relation avec sa seconde épouse, Béatrice Loustalan.",https://madame.lefigaro.fr/celebrites/actu-people/qui-sont-les-trois-enfants-de-thierry-ardisson-nes-de-son-mariage-avec-beatrice-loustalan-20250716,2025-07-16T07:27:53,Le Figaro,France,fr
